,w1,w2,cosin
49332,缺乏,記憶力,0.056599148
49335,缺乏,追蹤,0.057395175
49337,缺乏,失衡,0.1464232
49339,缺乏,立即,0.010276705
49340,缺乏,更新,0.048629034
49342,缺乏,簡單,0.013066523
49343,缺乏,人生,0.005472712
49345,缺乏,適應,0.020936862
49346,缺乏,無助感,0.054695897
49350,缺乏,像是,0.071470626
49352,缺乏,博士,0.053815346
49353,缺乏,西藥,0.009471182
49354,缺乏,簡稱,0.102298364
49355,缺乏,兒童,0.05484562
49356,缺乏,輕生,0.03202288
49357,缺乏,急診,0.0042537763
49359,缺乏,迴圈,0.08800345
49362,缺乏,抑制,0.004629573
49363,缺乏,內文,0.08910611
49364,缺乏,抑鬱症,0.07394057
49366,缺乏,正視,0.045163512
49367,缺乏,抑制劑,0.078454524
49368,缺乏,關懷,9.6650794e-05
49371,缺乏,美國,0.010072865
49372,缺乏,分析,0.0010630265
49376,缺乏,感受,0.011383913
49378,缺乏,促進,0.08787208
49379,缺乏,得到,0.07607366
49380,缺乏,簡介,0.009514377
49382,缺乏,目前,0.09862158
49384,缺乏,抗鬱劑,0.040048923
49385,缺乏,影響到,0.034379236
49386,缺乏,重大,0.03706161
49388,缺乏,過程,0.10398346
49390,缺乏,專注,0.06510361
49391,缺乏,酵母,0.098214775
49392,缺乏,注意,0.035601825
49394,缺乏,突然,0.013427205
49395,缺乏,補充,0.014615072
49396,缺乏,蛋白質,0.059949294
49398,缺乏,強烈,0.03687669
49399,缺乏,乒乓球,0.081644036
49400,缺乏,普遍,0.0032593142
49401,缺乏,現象,0.01575537
49403,缺乏,避免,0.07882786
49404,缺乏,適合,0.034886885
49406,缺乏,至少,0.0108666355
49408,缺乏,參考,0.028259076
49413,缺乏,責任,0.053232785
49414,缺乏,關節炎,0.039486777
49416,缺乏,出版,0.0047069755
49417,缺乏,共同,0.021394603
49418,缺乏,經濟,0.024537167
49419,缺乏,影音,0.048528783
49420,缺乏,老年,0.008323458
49422,缺乏,空虛,0.003704751
49424,缺乏,走出,0.059428573
49426,缺乏,經歷,0.11518502
49427,缺乏,情況,0.041683838
49428,缺乏,學習,0.011886779
49431,缺乏,星期,0.06660134
49432,缺乏,開啟,0.0045540445
49433,缺乏,症候群,0.006403463
49435,缺乏,依賴,0.05401289
49436,缺乏,時期,0.07933428
49437,缺乏,掛號,0.08170891
49439,缺乏,遲緩,0.010276631
49441,缺乏,發病,0.09413621
49443,缺乏,差別,0.028849877
49444,缺乏,過多,0.0458512
49445,缺乏,提到,0.04727505
49446,缺乏,趨勢,0.046420727
49447,缺乏,大部分,0.036376998
49451,缺乏,頭痛,0.026992893
49454,缺乏,過往,0.013101926
49455,缺乏,減退,0.04473328
49457,主要,支持,0.006673891
49458,主要,適當,0.08566894
49459,主要,傳導,0.009371333
49460,主要,量表,0.06804625
49461,主要,評估,0.027637817
49462,主要,習慣,0.06147879
49463,主要,家庭,0.076883696
49464,主要,關係,0.11449206
49467,主要,青少年,0.034690436
49468,主要,台北,0.03625672
49469,主要,中心,0.10424772
49470,主要,照顧,0.0317503
49471,主要,傳真,0.04431257
49472,主要,瀏覽器,0.045034565
49473,主要,過度,0.1472297
49474,主要,組織,0.1780318
49475,主要,預約,0.0073339194
49476,主要,性格,0.12547363
49479,主要,現在,0.097605795
49481,主要,內容,0.0162231
49483,主要,動作,0.118388705
49484,主要,悲傷,0.10826227
49486,主要,地址,0.025069099
49488,主要,環境,0.033115562
49491,主要,反應,0.11460254
49492,主要,諮詢,0.019024577
49493,主要,困擾,0.0059146155
49494,主要,狀況,0.02233199
49495,主要,舒服,0.08732587
49496,主要,朋友,0.036548857
49497,主要,更年期,0.08272051
49498,主要,感到,0.07654751
49499,主要,病情,0.15281989
49500,主要,專線,0.061600808
49501,主要,食慾不振,0.03212167
49503,主要,活動,0.015077829
49504,主要,標準,0.019534789
49505,主要,遺傳,0.09337655
49506,主要,腎上腺素,0.12048239
49507,主要,慢性,0.012451929
49509,主要,測試,0.02662977
49510,主要,維持,0.06885358
49511,主要,挫折,0.029132474
49514,主要,營養,0.004167933
49516,主要,稱為,0.06912801
49517,主要,人際,0.085680135
49518,主要,身心,0.0013086125
49519,主要,異常,0.0068878084
49521,主要,不足,0.08123721
49522,主要,相應,0.08499763
49525,主要,振芝,0.039723545
49526,主要,少於,0.03579749
49528,主要,系統,0.069276966
49529,主要,逐漸,0.041535195
49530,主要,過敏,0.0503611
49532,主要,指出,0.12301232
49533,主要,親友,0.011405852
49534,主要,能力,0.10427074
49535,主要,傾向,0.15617809
49537,主要,減輕,0.035037555
49538,主要,天然,0.016903844
49539,主要,重視,0.072797224
49540,主要,選擇,0.06803075
49545,主要,介紹,0.114816315
49546,主要,臺灣,0.012561292
49547,主要,濫用,0.020373702
49549,主要,學會,0.058868274
49553,主要,患有,0.014902685
49556,主要,過去,0.0062715784
49558,主要,絕望,0.02228581
49559,主要,脂肪酸,0.021772105
49561,主要,政策,0.055782095
49562,主要,方面,0.13348019
49563,主要,心悸,0.016179537
49564,主要,活力,0.03176227
49566,主要,食慾,0.038222652
49568,主要,住院,0.06353778
49569,主要,說明,0.15830001
49571,主要,文章,0.07133503
49572,主要,創傷,0.009538211
49573,主要,資源,0.14502303
49574,主要,徵兆,0.057502657
49575,主要,男性,0.04241596
49577,主要,給予,0.008885266
49579,主要,緩解,0.013196018
49581,主要,商品,0.08110563
49582,主要,易怒,0.023645103
49587,主要,事件,0.13545224
49588,主要,顯示,0.032097876
49589,主要,穩定,0.021417206
49590,主要,學名,0.053635977
49591,主要,面對,0.07868833
49593,主要,意念,0.06129414
49594,主要,管理,0.01911589
49596,主要,分享,0.08736439
49598,主要,正念,0.16630214
49599,主要,恐慌症,0.023222912
49600,主要,外在,0.026030686
49601,主要,手冊,0.065390006
49602,主要,上升,0.035085976
49603,主要,煩躁,0.06864431
49604,主要,事物,0.055565573
49606,主要,分為,0.034861706
49607,主要,成因,0.044086907
49608,主要,人數,0.058376726
49610,主要,全球,0.092584655
49611,主要,專家,0.04717929
49613,主要,負擔,0.05654917
49614,主要,自責,0.058567807
49615,主要,價值感,0.07537986
49616,主要,集中,0.21440761
49618,主要,攝取,0.060488597
49619,主要,不良,0.059028044
49621,主要,鼓勵,0.023719134
49623,主要,日常,0.06198235
49625,主要,期望,0.13495933
49626,主要,困難,0.12700948
49627,主要,追蹤,0.030218922
49629,主要,失衡,0.060487997
49630,主要,支援,0.047910247
49631,主要,立即,0.017890729
49632,主要,更新,0.21749982
49635,主要,人生,0.035015196
49639,主要,及早,0.095390484
49640,主要,失落,0.034770582
49641,主要,機制,0.0068146866
49642,主要,像是,0.030462654
49643,主要,統計,0.0054290555
49644,主要,博士,0.0059676804
49645,主要,西藥,0.009927733
49646,主要,簡稱,0.07509464
49647,主要,兒童,0.064302444
49648,主要,輕生,0.12660234
49649,主要,急診,0.06421374
49650,主要,服藥,0.0015756823
49651,主要,迴圈,0.043608937
49653,主要,遠距,0.07717132
49654,主要,抑制,0.055896707
49656,主要,抑鬱症,0.014780099
49657,主要,找到,0.10659865
49658,主要,正視,0.0076112
49659,主要,抑制劑,0.11189683
49660,主要,關懷,0.051919315
49661,主要,關心,0.027911156
49664,主要,分析,0.07327392
49668,主要,感受,0.017927218
49670,主要,促進,0.048691876
49672,主要,簡介,0.11293888
49674,主要,目前,0.02192618
49676,主要,抗鬱劑,0.074520305
49677,主要,影響到,0.057082444
49679,主要,色胺酸,0.11714838
49680,主要,過程,0.02112189
49681,主要,人本,0.05490575
49682,主要,專注,0.11630803
49685,主要,性慾,0.016712805
49686,主要,突然,0.08266545
49689,主要,經由,0.03404595
49692,主要,普遍,0.17543906
49693,主要,現象,0.055824004
49694,主要,查詢,0.030213881
49696,主要,適合,0.041459605
49697,主要,安心,0.014629794
49698,主要,至少,0.013884531
49699,主要,調整,0.1381309
49700,主要,參考,0.0049978495
49701,主要,國際,0.056520883
49702,主要,聲明,0.057949282
49703,主要,訊息,0.06557053
49704,主要,完整,0.041075394
49706,主要,關節炎,0.082313746
49707,主要,人員,0.028655823
49710,主要,經濟,0.05719395
49717,主要,指數,0.04085909
49718,主要,經歷,0.052508444
49720,主要,學習,0.06407735
49721,主要,傷害,0.031335592
49723,主要,星期,0.04186384
49726,主要,甲狀腺素,0.057463292
49727,主要,依賴,0.021229012
49728,主要,時期,0.1675778
49731,主要,遲緩,0.084242746
49732,主要,練習,0.071418494
49734,主要,減壓,0.08900927
49735,主要,差別,0.117851675
49736,主要,過多,0.1173022
49737,主要,提到,0.09962255
49738,主要,趨勢,0.038973182
49739,主要,大部分,0.07869978
49740,主要,減少,0.10055748
49743,主要,頭痛,0.023135252
49744,主要,討論,0.08782503
49745,主要,多巴胺,0.16338226
49748,主要,分院,0.030621573
49750,支持,傳導,0.023420054
49751,支持,量表,0.028437488
49752,支持,評估,0.061731987
49754,支持,家庭,0.023387443
49756,支持,延伸,0.044048224
49757,支持,大於,0.0489572
49758,支持,青少年,0.07982785
49759,支持,台北,0.00049661845
49761,支持,照顧,0.028782649
49762,支持,傳真,0.026272025
49763,支持,瀏覽器,0.09207298
49765,支持,組織,0.07967118
49766,支持,預約,0.064672716
49767,支持,性格,0.12114629
49771,支持,門診,0.15712363
49773,支持,身心科,0.08275033
49774,支持,動作,0.0032818634
49776,支持,注意力,0.0861053
49778,支持,分級,0.04246571
49781,支持,重度,0.020994134
49782,支持,反應,0.09810375
49784,支持,困擾,0.13061237
49786,支持,舒服,0.033106245
49787,支持,朋友,0.0392934
49789,支持,感到,0.0013312809
49793,支持,明顯,0.009995996
49795,支持,標準,0.033181652
49797,支持,腎上腺素,0.13640906
49798,支持,慢性,0.026163481
49799,支持,透過,0.077568136
49801,支持,維持,0.109067306
49803,支持,死亡,0.0355066
49804,支持,罪惡感,0.08480704
49807,支持,稱為,0.016482776
49808,支持,人際,0.07969017
49810,支持,異常,0.022198293
49813,支持,相應,0.011069105
49814,支持,發展,0.10649947
49816,支持,振芝,0.04979261
49822,支持,衛教,0.030346492
49823,支持,指出,0.02787361
49825,支持,能力,0.09468214
49826,支持,傾向,0.0061651394
49827,支持,作用,0.15695101
49830,支持,重視,0.02734086
49832,支持,腦部,0.015377
49835,支持,疲倦,0.026226413
49836,支持,介紹,0.06977293
49837,支持,臺灣,0.063587144
49841,支持,處理,0.089462
49845,支持,副作用,0.102932215
49846,支持,想法,0.03842474
49848,支持,反覆,0.039654464
49850,支持,脂肪酸,0.037159186
49851,支持,心靈,0.053755544
49852,支持,政策,0.17674601
49853,支持,方面,0.03330834
49855,支持,活力,0.0724773
49856,支持,正確,0.0032824054
49859,支持,住院,0.06572393
49861,支持,生命,0.008647885
49862,支持,文章,0.032855567
49866,支持,男性,0.045198917
49867,支持,決定,0.1668947
49868,支持,給予,0.017956624
49869,支持,告訴,0.07740614
49870,支持,緩解,0.014156286
49872,支持,商品,0.025461141
49874,支持,社團,0.07485445
49875,支持,工具,0.03162354
49876,支持,不斷,0.092060044
49878,支持,事件,0.04234258
49882,支持,面對,0.09609571
49883,支持,痛苦,0.036897574
49886,支持,家族,0.046950262
49887,支持,分享,0.017239824
49889,支持,正念,0.007835541
49891,支持,外在,0.090160616
49892,支持,手冊,0.058152504
49896,支持,回收,0.09980538
49897,支持,分為,0.15591535
49899,支持,人數,0.061353017
49900,支持,以前,0.06656694
49901,支持,全球,0.11350429
49903,支持,風險,0.028507052
49904,支持,負擔,0.06504857
49906,支持,價值感,0.0503436
49907,支持,集中,0.084743805
49914,支持,日常,0.07941391
49917,支持,困難,0.014132259
49919,支持,科學,0.008745391
49921,支持,支援,0.047029577
49925,支持,簡單,0.022864189
49928,支持,適應,0.0075398274
49929,支持,無助感,0.06213694
49932,支持,機制,0.054280132
49934,支持,統計,0.07518059
49935,支持,博士,0.14364856
49936,支持,西藥,0.058893412
49937,支持,簡稱,0.08014746
49938,支持,兒童,0.06393249
49939,支持,輕生,0.0923786
49941,支持,服藥,0.014459189
49942,支持,迴圈,0.047745075
49943,支持,玉里鎮,0.007270597
49944,支持,遠距,0.026319224
49945,支持,抑制,0.020734577
49947,支持,抑鬱症,0.049605384
49948,支持,找到,0.019245155
49949,支持,正視,0.05174528
49951,支持,關懷,0.065648064
49952,支持,關心,0.023667186
49955,支持,分析,0.051194027
49957,支持,生病,0.024708604
49960,支持,快樂,0.08355397
49963,支持,簡介,0.0066384804
49965,支持,目前,0.03442082
49967,支持,抗鬱劑,0.04560937
49968,支持,影響到,0.0151375085
49972,支持,人本,0.015590119
49973,支持,專注,0.055792276
49974,支持,酵母,0.06285408
49975,支持,注意,0.01130816
49977,支持,突然,0.03263319
49978,支持,補充,0.10783602
49981,支持,強烈,0.0050080307
49982,支持,乒乓球,0.020054635
49986,支持,避免,0.01298235
49987,支持,適合,0.12729654
49989,支持,至少,0.026648417
49990,支持,調整,0.14235759
49991,支持,參考,0.033890687
49992,支持,國際,0.23700455
49993,支持,聲明,0.0066585727
49994,支持,訊息,0.08234887
49995,支持,完整,0.035438374
50002,支持,影音,0.043094218
50003,支持,老年,0.0014685346
50005,支持,空虛,0.029697306
50006,支持,失智症,0.09005454
50008,支持,指數,0.029521424
50010,支持,情況,0.062471803
50011,支持,學習,0.07499032
50013,支持,太多,0.092473604
50014,支持,星期,0.110712394
50016,支持,症候群,0.13068447
50020,支持,掛號,0.089231096
50022,支持,遲緩,0.10841619
50024,支持,發病,0.06562136
50025,支持,減壓,0.10860304
50026,支持,差別,0.076152496
50028,支持,提到,2.6992522e-05
50029,支持,趨勢,0.019265484
50030,支持,大部分,0.067861326
50034,支持,頭痛,0.03609842
50035,支持,討論,0.13509132
50037,支持,過往,0.085135244
50042,適當,評估,0.08404283
50044,適當,家庭,0.018021539
50045,適當,關係,0.023467656
50047,適當,大於,0.05415071
50048,適當,青少年,0.03279022
50049,適當,台北,0.05224369
50051,適當,照顧,0.08687579
50053,適當,瀏覽器,0.07624519
50054,適當,過度,0.014562888
50055,適當,組織,0.049934898
50056,適當,預約,0.0015553767
50059,適當,認識,0.027269606
50060,適當,現在,0.049963437
50061,適當,門診,0.0048246365
50065,適當,悲傷,0.06978329
50069,適當,環境,0.0598969
50071,適當,重度,0.06938224
50073,適當,諮詢,0.001976885
50078,適當,更年期,0.028435191
50079,適當,感到,0.13979469
50080,適當,病情,0.05218985
50082,適當,食慾不振,0.012460738
50083,適當,明顯,0.06873493
50086,適當,遺傳,0.066148296
50087,適當,腎上腺素,0.017741393
50088,適當,慢性,0.007813707
50091,適當,維持,0.022728898
50094,適當,罪惡感,0.07109518
50096,適當,有效,0.034936912
50098,適當,人際,0.019969674
50099,適當,身心,0.055890415
50100,適當,異常,0.114148796
50101,適當,食物,0.08730132
50103,適當,相應,0.035627834
50105,適當,合作,0.026420668
50106,適當,振芝,0.12139525
50107,適當,少於,0.02811569
50108,適當,廣告,0.030356206
50109,適當,系統,0.026011284
50110,適當,逐漸,0.07118732
50112,適當,衛教,0.0109268855
50113,適當,指出,0.00915999
50114,適當,親友,0.05706764
50116,適當,傾向,0.13756268
50117,適當,作用,0.05897201
50118,適當,減輕,0.07694443
50119,適當,天然,0.013923392
50122,適當,腦部,0.030107357
50124,適當,專科,0.02397447
50126,適當,介紹,0.0850141
50127,適當,臺灣,0.049576
50130,適當,學會,0.0012279935
50131,適當,處理,0.07283439
50132,適當,輕度,0.08155834
50135,適當,副作用,0.010805897
50136,適當,想法,0.007012262
50137,適當,過去,0.044406567
50139,適當,絕望,0.046401277
50141,適當,心靈,0.069756776
50142,適當,政策,0.009336833
50143,適當,方面,0.048265222
50144,適當,心悸,0.03002706
50152,適當,文章,0.0079208035
50153,適當,創傷,0.014868658
50154,適當,資源,0.05470372
50155,適當,徵兆,0.018877417
50156,適當,男性,0.07250053
50157,適當,決定,0.06881722
50158,適當,給予,0.0430109
50160,適當,緩解,0.028744215
50161,適當,法人,0.017137066
50162,適當,商品,0.023836613
50163,適當,易怒,0.065252155
50168,適當,事件,0.013362551
50169,適當,顯示,0.08169924
50170,適當,穩定,0.03988217
50172,適當,面對,0.08201033
50173,適當,痛苦,0.007410122
50174,適當,意念,0.06126515
50175,適當,管理,0.012699842
50177,適當,分享,0.014291737
50178,適當,說話,0.055943053
50179,適當,正念,0.012335284
50180,適當,恐慌症,0.0038253106
50182,適當,手冊,0.0473486
50189,適當,人數,0.011497149
50191,適當,全球,0.06207192
50192,適當,專家,0.04724084
50194,適當,負擔,0.058342077
50195,適當,自責,0.02525307
50196,適當,價值感,0.07297666
50200,適當,不良,0.0888411
50201,適當,觀察,0.0022046678
50202,適當,鼓勵,0.082341366
50205,適當,記憶力,0.060011994
50207,適當,困難,0.058799576
50213,適當,更新,0.0060154423
50221,適當,失落,0.00799031
50222,適當,機制,0.08508724
50223,適當,像是,0.050576188
50228,適當,兒童,0.04244443
50229,適當,輕生,0.10227758
50230,適當,急診,0.04405961
50232,適當,迴圈,0.019425059
50233,適當,玉里鎮,0.035591036
50234,適當,遠距,0.091187045
50237,適當,抑鬱症,0.065518744
50239,適當,正視,0.048911102
50244,適當,美國,0.0050122896
50249,適當,感受,0.037979893
50250,適當,快樂,0.03626529
50251,適當,促進,0.038661618
50254,適當,專區,0.10755553
50256,適當,品質,0.010646027
50259,適當,重大,0.03340383
50260,適當,色胺酸,0.07735338
50261,適當,過程,0.027926428
50263,適當,專注,0.046841104
50264,適當,酵母,0.00031776167
50265,適當,注意,0.031559117
50266,適當,性慾,0.107021086
50268,適當,補充,0.0010613129
50270,適當,經由,0.0019822558
50275,適當,查詢,0.049157903
50276,適當,避免,0.046688847
50277,適當,適合,0.022749018
50278,適當,安心,0.0253549
50279,適當,至少,0.05959616
50282,適當,國際,0.032244943
50283,適當,聲明,0.06564465
50284,適當,訊息,0.019590408
50285,適當,完整,0.0029061195
50291,適當,經濟,0.09065431
50294,適當,會員,0.000937406
50297,適當,走出,0.012894755
50298,適當,指數,0.09278563
50299,適當,經歷,0.011911223
50300,適當,情況,0.017589154
50304,適當,星期,0.02825887
50306,適當,症候群,0.12278985
50307,適當,甲狀腺素,0.017529165
50308,適當,依賴,0.09220137
50310,適當,掛號,0.026773816
